fuel type,Body type,Kms Driven,transmission,Ownership,oem,price,Seats,Max Power,Torque,Mileage,City,Engine_category,Car_Age
Petrol,Hatchback,30000,Manual,1st Owner,Maruti,550000,5,81.8,113.0,22.0,Bangalore,1000,6
Petrol,Hatchback,94221,Manual,2nd Owner,Hyundai,383000,5,82.0,114.0,18.9,Bangalore,1000,10
Petrol,Hatchback,93975,Manual,1st Owner,Hyundai,605000,5,81.83,114.7,18.6,Bangalore,1000,7
Petrol,SUV,30000,Manual,1st Owner,Mahindra,985000,5,108.62,200.0,16.82,Bangalore,1000,5
Petrol,Hatchback,30155,Manual,2nd Owner,Volkswagen,935000,5,108.62,175.0,18.24,Bangalore,1000,4
Petrol,Hatchback,59006,Manual,2nd Owner,Volkswagen,675000,5,74.0,110.0,16.47,Bangalore,1000,8
Petrol,Hatchback,100000,Manual,4th Owner,Maruti,135000,5,60.0,78.0,17.3,Bangalore,1000,20
Petrol,SUV,18570,Automatic,1st Owner,Tata,1345000,5,118.36,170.0,16.35,Bangalore,1000,2
Diesel,MUV,48246,Manual,1st Owner,Toyota,2365000,7,148.0,343.0,12.0,Bangalore,2000,3
Diesel,Sedan,10000,Automatic,1st Owner,Mercedes-Benz,3200000,5,170.0,400.0,19.27,Bangalore,2000,7
Diesel,Hatchback,61263,Manual,1st Owner,Maruti,734000,5,74.0,190.0,27.39,Bangalore,1000,8
Petrol,SUV,65507,Manual,2nd Owner,Honda,701000,5,88.7,110.0,17.5,Bangalore,1000,7
Diesel,SUV,100000,Manual,1st Owner,Renault,535000,5,83.8,200.0,20.46,Bangalore,1000,10
Petrol,SUV,26158,Manual,1st Owner,Honda,789000,5,88.7,110.0,17.5,Bangalore,1000,7
Petrol,Hatchback,35250,Manual,1st Owner,Maruti,548000,5,88.5,113.0,22.38,Bangalore,1000,9
Diesel,SUV,65965,Manual,1st Owner,Mahindra,350000,7,100.0,240.0,17.21,Bangalore,1000,12
Petrol,Hatchback,40304,Manual,2nd Owner,Maruti,476999,5,65.71,89.0,25.24,Bangalore,1000,9
Diesel,SUV,80000,Automatic,1st Owner,Land Rover,1525000,5,187.74,420.0,12.35,Bangalore,2000,11
Petrol,Hatchback,56661,Manual,1st Owner,Maruti,515000,5,88.5,113.0,22.38,Bangalore,1000,10
Petrol,Hatchback,90213,Manual,2nd Owner,Hyundai,562000,5,81.83,114.7,18.6,Bangalore,1000,8
Petrol,Sedan,70000,Manual,3rd Owner,Volkswagen,345000,5,103.6,153.0,15.04,Bangalore,2000,14
Diesel,Sedan,120000,Manual,4th Owner,Hyundai,475000,5,126.32,259.8,22.32,Bangalore,2000,11
Petrol,SUV,10000,Manual,2nd Owner,Nissan,670000,5,71.02,96.0,18.75,Bangalore,1000,3
Petrol,Hatchback,20739,Automatic,1st Owner,Honda,950000,5,88.5,110.0,17.1,Bangalore,1000,3
Petrol,Hatchback,20000,Manual,2nd Owner,Hyundai,700000,5,81.86,117.0,18.6,Bangalore,1000,4
Petrol,Sedan,70000,Manual,1st Owner,Opel,80000,5,88.0,110.0,14.2,Bangalore,1000,20
Petrol,SUV,10000,Automatic,1st Owner,Mahindra,1500000,4,150.0,320.0,15.2,Bangalore,2000,3
Diesel,Sedan,60000,Manual,3rd Owner,Chevrolet,370000,5,147.9,327.0,18.3,Bangalore,2000,15
Diesel,Sedan,10000,Automatic,1st Owner,Mercedes-Benz,3200000,5,170.0,400.0,19.27,Bangalore,2000,7
Diesel,Hatchback,70000,Manual,1st Owner,Hyundai,550000,5,88.73,219.7,22.54,Bangalore,1000,9
Petrol,Hatchback,47127,Manual,2nd Owner,Hyundai,581000,5,81.83,114.7,18.6,Bangalore,1000,9
Petrol,Hatchback,47038,Manual,1st Owner,Maruti,582000,5,81.8,113.0,20.4,Bangalore,1000,7
Petrol,Sedan,120000,Manual,3rd Owner,Honda,185000,5,78.0,12.7,17.7,Bangalore,1000,17
Petrol,Hatchback,40769,Manual,1st Owner,Hyundai,531000,5,81.86,113.75,18.9,Bangalore,1000,6
Petrol,Hatchback,34757,Manual,1st Owner,Hyundai,558000,5,81.86,113.75,18.9,Bangalore,1000,7
Petrol,Hatchback,100000,Manual,3rd Owner,Hyundai,155000,5,88.7,140.0,17.0,Bangalore,1000,18
Petrol,Hatchback,88119,Automatic,2nd Owner,Hyundai,508000,5,82.0,114.0,18.9,Bangalore,1000,8
Diesel,SUV,120000,Automatic,1st Owner,Toyota,2060000,7,168.5,360.0,12.55,Bangalore,3000,9
Petrol,Hatchback,57176,Manual,1st Owner,Hyundai,542000,5,81.86,113.75,18.9,Bangalore,1000,7
Petrol,Hatchback,62223,Manual,2nd Owner,Maruti,501000,5,88.5,113.0,22.38,Bangalore,1000,9
Petrol,MUV,55000,Manual,1st Owner,Maruti,875000,7,103.0,138.0,19.34,Bangalore,1000,6
Diesel,SUV,52000,Manual,1st Owner,Mahindra,1370000,7,136.78,319.0,18.9,Bangalore,2000,4
Petrol,Minivans,63251,Manual,1st Owner,Maruti,484999,5,72.41,98.0,16.11,Bangalore,1000,6
Petrol,Hatchback,20000,Manual,3rd Owner,Hyundai,300000,5,78.9,111.7,20.36,Bangalore,1000,14
Diesel,Sedan,60000,Manual,3rd Owner,Chevrolet,350000,5,147.9,327.0,18.3,Bangalore,2000,15
Diesel,SUV,20000,Automatic,1st Owner,Citroen,3250000,5,174.33,400.0,18.6,Bangalore,2000,3
Petrol,Sedan,80000,Manual,2nd Owner,Ford,55000,5,92.0,130.0,14.2,Bangalore,2000,20
Petrol,Hatchback,40000,Automatic,1st Owner,Hyundai,630000,5,81.86,113.75,18.9,Bangalore,1000,6
Diesel,SUV,20000,Automatic,1st Owner,Tata,2475000,7,167.67,350.0,14.08,Bangalore,2000,2
Petrol,Hatchback,67444,Manual,1st Owner,Hyundai,417000,5,82.85,113.7,18.5,Bangalore,1000,12
Petrol,Hatchback,63837,Automatic,2nd Owner,Maruti,631000,5,83.1,115.0,21.4,Bangalore,1000,8
Diesel,MUV,61000,Manual,2nd Owner,Mahindra,465000,7,112.0,260.0,14.0,Bangalore,2000,12
Petrol,Hatchback,60777,Manual,1st Owner,Maruti,544000,5,88.5,113.0,22.38,Bangalore,1000,8
Petrol,Hatchback,39248,Manual,2nd Owner,Maruti,704000,5,83.1,115.0,21.4,Bangalore,1000,8
Diesel,Sedan,66000,Automatic,1st Owner,BMW,1975000,5,190.0,400.0,18.12,Bangalore,2000,10
Petrol,Hatchback,96198,Manual,1st Owner,Honda,359000,5,86.8,109.0,19.4,Bangalore,1000,9
Petrol,Sedan,50000,Automatic,2nd Owner,Honda,520000,5,116.4,146.0,16.8,Bangalore,1000,11
Petrol,Hatchback,81207,Manual,3rd Owner,Maruti,335000,5,67.04,90.0,20.51,Bangalore,1000,9
Petrol,Hatchback,48148,Manual,1st Owner,Maruti,766000,5,88.5,113.0,22.38,Bangalore,1000,3
Petrol,Hatchback,120000,Manual,1st Owner,Maruti,350000,5,67.04,90.0,23.1,Bangalore,1000,9
Diesel,Sedan,90000,Manual,3rd Owner,Tata,480000,5,88.7,190.0,20.65,Bangalore,1000,6
Diesel,SUV,60000,Manual,2nd Owner,Mahindra,822000,7,63.0,182.5,18.06,Bangalore,3000,7
Petrol,Sedan,120000,Manual,4th Owner,Fiat,190000,5,90.0,115.0,16.0,Bangalore,1000,15
Petrol,Sedan,70000,Automatic,3rd Owner,Honda,600000,5,177.6,222.0,11.7,Bangalore,2000,16
Diesel,SUV,30000,Manual,1st Owner,Mahindra,994999,5,115.05,300.0,20.1,Bangalore,1000,2
Petrol,Hatchback,30000,Manual,3rd Owner,Maruti,120000,5,35.0,6.1,14.0,Bangalore, less than 800,6
Diesel,SUV,120000,Manual,2nd Owner,Nissan,575000,5,108.5,248.0,19.01,Bangalore,1000,11
Diesel,SUV,64389,Automatic,2nd Owner,Mercedes-Benz,3795000,5,167.6,400.0,17.9,Bangalore,2000,6
Petrol,Hatchback,60000,Manual,2nd Owner,Maruti,260000,5,47.3,69.0,22.74,Bangalore, less than 800,10
Petrol,Hatchback,67245,Manual,1st Owner,Maruti,539000,5,88.5,113.0,22.38,Bangalore,1000,9
Petrol,Sedan,30518,Automatic,2nd Owner,Hyundai,1006000,5,121.3,151.0,17.0,Bangalore,2000,6
Petrol,Sedan,20000,Automatic,1st Owner,Mercedes-Benz,3900000,5,160.92,250.0,18.9,Bangalore,1000,2
Diesel,Sedan,102407,Manual,1st Owner,Maruti,796000,5,88.5,200.0,28.09,Bangalore,1000,6
Petrol,Hatchback,53606,Manual,1st Owner,Hyundai,636000,5,81.83,114.7,18.6,Bangalore,1000,9
Diesel,SUV,90000,Manual,1st Owner,Skoda,1400000,5,138.1,320.0,17.67,Bangalore,2000,9
Petrol,Hatchback,44253,Manual,2nd Owner,Maruti,615000,5,83.1,115.0,21.4,Bangalore,1000,8
Cng,Minivans,40000,Manual,1st Owner,Maruti,500000,5,61.68,85.0,20.88,Bangalore,1000,3
Petrol,Hatchback,34702,Manual,1st Owner,Tata,718000,5,84.82,113.0,19.01,Bangalore,1000,3
Petrol,Hatchback,42762,Manual,1st Owner,Maruti,436000,5,88.5,113.0,22.38,Bangalore,1000,12
Petrol,Hatchback,50000,Manual,2nd Owner,Maruti,280000,5,67.05,90.0,23.95,Bangalore,1000,9
Petrol,MUV,30000,Automatic,1st Owner,Renault,780000,7,71.01,96.0,18.2,Bangalore,1000,2
Diesel,SUV,80000,Automatic,2nd Owner,Mahindra,900000,7,140.0,320.0,16.0,Bangalore,2000,8
Cng,MUV,20000,Manual,1st Owner,Maruti,1300000,7,86.63,121.5,26.11,Bangalore,1000,2
Cng,Sedan,50000,Manual,2nd Owner,Maruti,300000,5,85.7,122.0,22.1,Bangalore,2000,10
Petrol,Sedan,28000,Automatic,1st Owner,Jaguar,3675000,5,246.74,365.0,13.5,Bangalore,2000,5
Petrol,Sedan,40000,Manual,1st Owner,Maruti,670000,5,81.8,113.0,21.21,Bangalore,1000,4
Petrol,Hatchback,10000,Manual,1st Owner,Maruti,900000,5,81.8,113.0,21.01,Bangalore,1000,4
Petrol,Hatchback,60000,Manual,1st Owner,Maruti,600000,5,83.1,115.0,21.4,Bangalore,1000,8
Petrol,Hatchback,110000,Manual,4th Owner,Chevrolet,110000,5,62.0,90.3,18.0,Bangalore,1000,16
Petrol,Hatchback,57459,Manual,1st Owner,Hyundai,605000,5,81.83,114.7,18.6,Bangalore,1000,8
Petrol,Hatchback,70381,Manual,1st Owner,Hyundai,559000,5,81.86,113.75,18.9,Bangalore,1000,7
Diesel,Hatchback,90000,Manual,3rd Owner,Volkswagen,268000,5,73.9,180.0,22.07,Bangalore,1000,12
Petrol,Sedan,80648,Manual,1st Owner,Maruti,780000,5,103.25,138.0,20.65,Bangalore,1000,4
Petrol,SUV,81853,Manual,2nd Owner,Hyundai,864000,5,121.3,151.0,13.0,Bangalore,2000,8
Petrol,Hatchback,40000,Manual,1st Owner,Hyundai,240000,5,62.1,96.1,17.92,Bangalore,1000,15
Petrol,Hatchback,90802,Manual,1st Owner,Honda,341000,5,86.8,109.0,19.4,Bangalore,1000,12
Petrol,Hatchback,40000,Manual,1st Owner,Hyundai,240000,5,62.1,96.1,17.92,Bangalore,1000,15
Petrol,Hatchback,16502,Manual,1st Owner,Hyundai,513000,5,68.05,99.0,20.3,Bangalore,1000,3
Petrol,Hatchback,31530,Manual,1st Owner,Maruti,661000,5,81.8,113.0,20.89,Bangalore,1000,3
Diesel,MUV,120000,Manual,2nd Owner,Maruti,800000,7,88.5,200.0,24.52,Bangalore,1000,7
Diesel,Hatchback,80000,Manual,2nd Owner,Maruti,520000,5,74.0,190.0,25.2,Bangalore,1000,9
Petrol,Sedan,71086,Automatic,1st Owner,Honda,600000,5,117.3,145.0,18.0,Bangalore,1000,10
Diesel,Hatchback,110000,Manual,2nd Owner,Maruti,300000,5,73.9,113.0,21.1,Bangalore,1000,13
Diesel,SUV,50000,Automatic,1st Owner,Ford,3750000,7,197.0,470.0,10.91,Bangalore,3000,4
Petrol,Hatchback,18000,Automatic,1st Owner,Hyundai,1295000,5,118.41,172.0,20.25,Bangalore,1000,3
Petrol,Sedan,60000,Manual,2nd Owner,Honda,630000,5,117.3,145.0,17.4,Bangalore,1000,10
Diesel,MUV,120000,Manual,3rd Owner,Chevrolet,475000,10,72.4,171.0,13.58,Bangalore,2000,8
Petrol,Hatchback,70000,Manual,2nd Owner,Hyundai,275000,5,78.9,111.8,20.36,Bangalore,1000,13
Petrol,Hatchback,25000,Automatic,4th Owner,Honda,575000,5,88.7,110.0,19.0,Bangalore,1000,8
Petrol,Hatchback,69210,Manual,1st Owner,Honda,338000,5,86.8,109.0,19.4,Bangalore,1000,12
Petrol,Hatchback,71165,Manual,2nd Owner,Honda,604000,5,88.7,110.0,18.7,Bangalore,1000,6
Petrol,SUV,10000,Automatic,1st Owner,BMW,13000000,7,335.25,450.0,10.54,Bangalore,3000,2
Diesel,Sedan,86543,Manual,3rd Owner,Maruti,327000,5,73.9,190.0,19.3,Bangalore,1000,14
Petrol,Hatchback,67225,Automatic,1st Owner,Maruti,621000,5,83.1,115.0,21.4,Bangalore,1000,8
Diesel,Hatchback,100000,Manual,3rd Owner,Tata,240000,5,69.0,140.0,25.0,Bangalore,1000,7
Petrol,Hatchback,16247,Manual,1st Owner,Hyundai,621000,5,81.86,113.75,18.9,Bangalore,1000,6
Petrol,Sedan,80000,Manual,2nd Owner,Mahindra Renault,140000,5,75.0,11.0,15.7,Bangalore,1000,17
Petrol,Hatchback,39481,Automatic,2nd Owner,Maruti,708000,5,83.1,115.0,21.4,Bangalore,1000,7
Petrol,Hatchback,61227,Manual,2nd Owner,Maruti,443000,5,65.71,89.0,25.24,Bangalore,1000,6
Petrol,Sedan,80000,Manual,4th Owner,Honda,180000,5,78.0,12.7,17.7,Bangalore,1000,18
Diesel,SUV,112521,Manual,1st Owner,Renault,700000,5,108.45,248.0,19.01,Bangalore,1000,8
Diesel,SUV,20000,Manual,1st Owner,MG,1800000,5,167.68,350.0,17.41,Bangalore,2000,4
Petrol,Sedan,20000,Automatic,1st Owner,Honda,1450000,5,119.35,145.0,18.3,Bangalore,1000,3
Petrol,Sedan,60000,Manual,2nd Owner,Volkswagen,520000,5,73.75,110.0,17.0,Bangalore,1000,8
Petrol,Hatchback,40000,Manual,2nd Owner,Tata,470000,5,84.0,114.0,23.84,Bangalore,1000,6
Diesel,SUV,50000,Manual,1st Owner,Renault,600000,5,108.45,245.0,19.64,Bangalore,1000,8
Diesel,SUV,100000,Automatic,2nd Owner,Audi,1850000,5,181.0,380.0,15.17,Bangalore,2000,8
Electric,Hatchback,20000,Automatic,2nd Owner,Mahindra,459999,4,40.0,91.0,140.0,Bangalore, less than 800,7
Petrol,Sedan,110000,Manual,2nd Owner,Opel,75000,5,93.0,126.0,13.8,Bangalore,2000,21
Petrol,Hatchback,63359,Manual,2nd Owner,Maruti,649000,5,83.1,115.0,21.4,Bangalore,1000,7
Diesel,Hatchback,125227,Manual,2nd Owner,Hyundai,657000,5,88.73,219.7,22.54,Bangalore,1000,7
Diesel,Hatchback,100000,Manual,2nd Owner,Volkswagen,420000,5,73.9,180.0,22.07,Bangalore,1000,12
Diesel,Hatchback,71884,Manual,2nd Owner,Maruti,629000,5,74.0,190.0,25.2,Bangalore,1000,9
Petrol,Hatchback,79059,Manual,2nd Owner,Honda,322000,5,86.8,109.0,19.4,Bangalore,1000,12
Petrol,Hatchback,80000,Manual,2nd Owner,Maruti,620000,5,83.1,115.0,21.4,Bangalore,1000,8
Petrol,Hatchback,69124,Manual,1st Owner,Maruti,434999,5,88.5,113.0,22.38,Bangalore,1000,11
Diesel,MUV,120000,Manual,4th Owner,Toyota,960000,8,100.0,200.0,12.99,Bangalore,2000,12
Petrol,Hatchback,73340,Manual,1st Owner,Maruti,317000,5,85.8,114.0,18.5,Bangalore,1000,14
Petrol,Hatchback,44268,Manual,2nd Owner,Hyundai,574000,5,81.86,113.75,18.9,Bangalore,1000,7
Petrol,Hatchback,10000,Manual,1st Owner,Citroen,780000,5,80.46,115.0,19.3,Bangalore,1000,2
Petrol,Hatchback,60000,Manual,1st Owner,Honda,800000,5,88.7,110.0,18.7,Bangalore,1000,6
Petrol,Sedan,30000,Manual,1st Owner,Honda,925000,5,119.35,145.0,18.6,Bangalore,1000,4
Petrol,Sedan,50000,Manual,1st Owner,Maruti,775000,5,91.1,130.0,20.73,Bangalore,1000,7
Petrol,Hatchback,80000,Manual,2nd Owner,Tata,70000,4,35.0,4.8,26.0,Bangalore, less than 800,13
Diesel,SUV,70000,Manual,2nd Owner,Renault,500000,5,108.45,248.0,19.01,Bangalore,1000,10
Diesel,Sedan,120000,Manual,2nd Owner,Maruti,350000,5,73.9,190.0,19.3,Bangalore,1000,15
Diesel,MUV,120000,Manual,2nd Owner,Toyota,1125000,7,100.0,200.0,12.99,Bangalore,2000,12
Petrol,Sedan,20000,Automatic,2nd Owner,Honda,830000,5,88.76,110.0,18.3,Bangalore,1000,4
Diesel,SUV,37354,Automatic,1st Owner,Kia,1475000,5,113.42,250.0,17.8,Bangalore,1000,4
Diesel,SUV,80426,Manual,2nd Owner,Mahindra,834000,7,140.0,330.0,15.1,Bangalore,2000,10
Petrol,Sedan,89801,Manual,1st Owner,Maruti,674000,5,91.1,130.0,20.73,Bangalore,1000,8
Petrol,Sedan,120000,Manual,4th Owner,Opel,65000,5,88.0,110.0,14.2,Bangalore,1000,20
Petrol,Hatchback,69199,Manual,2nd Owner,Hyundai,547000,5,81.86,113.75,18.9,Bangalore,1000,5
Petrol,Hatchback,78249,Manual,3rd Owner,Maruti,413000,5,88.5,113.0,22.38,Bangalore,1000,12
Diesel,MUV,26918,Manual,1st Owner,Toyota,2325000,8,147.8,343.0,13.68,Bangalore,2000,6
Petrol,Hatchback,29905,Manual,1st Owner,Maruti,709000,5,88.5,113.0,22.38,Bangalore,1000,3
Diesel,MUV,37678,Automatic,2nd Owner,Toyota,2295000,7,171.5,360.0,11.36,Bangalore,3000,6
Petrol,Hatchback,60442,Manual,2nd Owner,Honda,528000,5,88.7,110.0,18.7,Bangalore,1000,7
Diesel,SUV,66463,Manual,1st Owner,Renault,691000,5,83.8,200.0,20.45,Bangalore,1000,10
Petrol,Sedan,40844,Automatic,1st Owner,Skoda,1145000,5,108.62,175.0,16.24,Bangalore,1000,4
Petrol,Hatchback,62696,Manual,1st Owner,Volkswagen,855000,5,108.62,175.0,18.9,Bangalore,1000,3
Petrol,Hatchback,30000,Automatic,1st Owner,Maruti,800000,5,81.8,113.0,21.21,Bangalore,1000,3
Petrol,Sedan,44000,Manual,1st Owner,Ford,550000,5,86.8,112.0,18.16,Bangalore,1000,7
Petrol,Hatchback,70000,Manual,2nd Owner,Hyundai,400000,5,80.0,11.4,18.5,Bangalore,1000,12
Diesel,Hatchback,120000,Manual,1st Owner,Tata,130000,5,69.0,140.0,25.0,Bangalore,1000,12
Diesel,Sedan,120000,Manual,4th Owner,Hyundai,375000,5,126.32,259.8,22.32,Bangalore,2000,12
Petrol,Sedan,40000,Manual,1st Owner,Maruti,650000,5,81.8,113.0,21.21,Bangalore,1000,4
Petrol,SUV,10000,Automatic,1st Owner,Jeep,2550000,5,160.77,250.0,14.1,Bangalore,1000,3
Diesel,SUV,80000,Manual,1st Owner,Kia,1300000,5,98.63,240.0,18.9,Bangalore,1000,3
Petrol,Hatchback,79415,Manual,1st Owner,Maruti,609000,5,83.1,115.0,21.4,Bangalore,1000,8
Diesel,Sedan,88411,Automatic,1st Owner,Maruti,678000,5,74.0,190.0,26.59,Bangalore,1000,7
Diesel,Sedan,120000,Manual,4th Owner,Volkswagen,375000,5,103.6,250.0,20.54,Bangalore,2000,13
Diesel,Hatchback,106516,Manual,1st Owner,Maruti,449000,5,74.0,190.0,22.9,Bangalore,1000,12
Diesel,Hatchback,88509,Manual,2nd Owner,Maruti,552000,5,74.0,190.0,25.2,Bangalore,1000,9
Diesel,SUV,120000,Manual,1st Owner,Mahindra,925000,7,140.0,330.0,15.1,Bangalore,2000,9
Petrol,Sedan,80000,Manual,2nd Owner,Ford,56000,5,92.0,130.0,14.2,Bangalore,2000,20
Petrol,Hatchback,44437,Manual,1st Owner,Maruti,426000,5,88.5,113.0,22.38,Bangalore,1000,11
Diesel,Hatchback,83731,Manual,2nd Owner,Hyundai,607000,5,88.73,219.7,22.54,Bangalore,1000,9
Petrol,Sedan,80000,Manual,2nd Owner,Ford,56000,5,92.0,130.0,14.2,Bangalore,2000,20
Diesel,SUV,77000,Manual,1st Owner,Mahindra,844999,7,70.0,195.0,16.5,Bangalore,1000,6
Petrol,SUV,23000,Automatic,2nd Owner,MG,1650000,5,141.0,250.0,18.9,Bangalore,1000,4
Diesel,Hatchback,110000,Manual,3rd Owner,Ford,240000,5,68.05,160.0,20.0,Bangalore,1000,12
Petrol,Hatchback,30000,Automatic,1st Owner,Maruti,680000,5,81.8,113.0,20.52,Bangalore,1000,2
Diesel,MUV,120000,Manual,2nd Owner,Toyota,500000,7,102.0,20.4,12.8,Bangalore,2000,18
Petrol,Sedan,60000,Manual,2nd Owner,Tata,250000,5,88.8,116.0,13.7,Bangalore,1000,13
Petrol,Hatchback,80000,Manual,1st Owner,Maruti,720000,5,83.1,115.0,21.4,Bangalore,1000,6
Petrol,Hatchback,110000,Manual,4th Owner,Tata,60000,4,35.0,4.8,26.0,Bangalore, less than 800,13
Petrol,Sedan,70000,Automatic,5th Owner,Skoda,357000,5,161.6,25.2,12.6,Bangalore,2000,14
Petrol,Sedan,45621,Manual,1st Owner,Maruti,798000,5,103.25,138.0,21.56,Bangalore,1000,6
Diesel,SUV,38199,Manual,2nd Owner,Renault,858000,5,108.45,240.0,20.37,Bangalore,1000,6
Petrol,Sedan,90000,Manual,3rd Owner,Maruti,80000,5,88.7,140.0,15.9,Bangalore,1000,20
Petrol,Hatchback,91660,Manual,1st Owner,Hyundai,608000,5,81.83,114.7,18.6,Bangalore,1000,8
Petrol,Sedan,51947,Manual,2nd Owner,Honda,698000,5,117.3,145.0,17.4,Bangalore,1000,9
Diesel,MUV,80000,Manual,2nd Owner,Tata,1250000,7,153.86,400.0,17.6,Bangalore,2000,6
Diesel,SUV,76836,Manual,2nd Owner,Maruti,751000,5,88.5,200.0,23.65,Bangalore,1000,8
Petrol,Hatchback,27000,Automatic,2nd Owner,Honda,535000,5,86.8,109.0,16.5,Bangalore,1000,9
Petrol,Sedan,33222,Automatic,1st Owner,Hyundai,1035000,5,121.3,151.0,17.0,Bangalore,2000,7
Petrol,Hatchback,47333,Manual,1st Owner,Hyundai,328000,5,68.05,99.04,19.81,Bangalore,1000,11
Petrol,Hatchback,20000,Automatic,1st Owner,Hyundai,725000,5,81.86,113.8,20.7,Bangalore,1000,3
Petrol,Sedan,46000,Manual,1st Owner,Hyundai,740000,5,121.3,154.9,17.01,Bangalore,2000,7
Diesel,MUV,68000,Manual,1st Owner,Toyota,875000,7,100.6,200.0,12.99,Bangalore,2000,12
Petrol,Hatchback,40000,Manual,2nd Owner,Nissan,480000,5,67.04,104.0,19.69,Bangalore,1000,9
Diesel,Sedan,90000,Manual,2nd Owner,Mitsubishi,76000,5,68.0,12.5,14.8,Bangalore,2000,6
Petrol,Sedan,80000,Manual,1st Owner,Ford,190000,5,101.0,14.9,15.3,Bangalore,2000,14
Petrol,Hatchback,90000,Manual,4th Owner,Hyundai,210000,5,68.05,99.04,19.81,Bangalore,1000,14
Diesel,Hatchback,80000,Manual,1st Owner,Maruti,480000,5,74.0,190.0,25.2,Bangalore,1000,10
Diesel,Sedan,150000,Manual,2nd Owner,Hyundai,380000,5,126.3,259.9,22.32,Bangalore,2000,12
Petrol,SUV,20000,Manual,1st Owner,Tata,1280000,5,118.36,170.0,17.57,Bangalore,1000,2
Petrol,SUV,43791,Automatic,1st Owner,Ford,770000,5,110.4,140.0,15.63,Bangalore,1000,8
Petrol,Hatchback,87660,Automatic,1st Owner,Maruti,599000,5,88.5,113.0,22.56,Bangalore,1000,6
Diesel,SUV,90000,Automatic,5th Owner,Mahindra,800000,7,140.0,330.0,16.0,Bangalore,2000,8
Petrol,Hatchback,71938,Manual,3rd Owner,Hyundai,231999,5,62.1,96.1,17.92,Bangalore,1000,13
Petrol,Sedan,104938,Manual,2nd Owner,Hyundai,525000,5,121.3,154.9,17.01,Bangalore,2000,11
Petrol,Sedan,30000,Manual,1st Owner,Honda,950000,5,117.6,145.0,17.4,Bangalore,1000,4
Petrol,Sedan,124707,Manual,2nd Owner,Skoda,635000,5,103.2,153.0,15.41,Bangalore,2000,7
Diesel,Hatchback,70000,Manual,2nd Owner,Volkswagen,400000,5,73.9,180.0,22.07,Bangalore,1000,12
Petrol,SUV,88556,Manual,1st Owner,Hyundai,966000,5,121.3,151.0,13.0,Bangalore,2000,7
Diesel,SUV,48743,Manual,1st Owner,Ford,781000,5,98.59,205.0,22.77,Bangalore,1000,7
Diesel,SUV,100000,Automatic,2nd Owner,BMW,2800000,5,190.0,400.0,18.56,Bangalore,2000,8
Petrol,Sedan,100000,Manual,2nd Owner,Skoda,385000,5,157.75,250.0,13.7,Bangalore,2000,12
Diesel,SUV,120000,Manual,4th Owner,Mahindra,600000,7,140.0,330.0,15.1,Bangalore,2000,12
Diesel,SUV,70000,Manual,2nd Owner,Mahindra,600000,7,100.0,240.0,18.49,Bangalore,1000,8
Petrol,Sedan,90000,Manual,2nd Owner,Skoda,365000,5,157.75,250.0,13.7,Bangalore,2000,12
Diesel,Pickup Trucks,70000,Manual,1st Owner,Mahindra,749000,5,75.09,200.0,18.9,Bangalore,3000,5
Diesel,Hatchback,120000,Manual,1st Owner,Fiat,350000,5,75.0,197.0,20.3,Bangalore,1000,10
Petrol,SUV,20000,Automatic,1st Owner,Hyundai,2350000,6,156.9,191.0,14.2,Bangalore,2000,2
Petrol,Hatchback,20000,Manual,1st Owner,Hyundai,700000,5,81.86,117.0,18.6,Bangalore,1000,4
Petrol,Hatchback,50000,Manual,2nd Owner,Hyundai,229999,5,55.2,74.5,21.1,Bangalore,1000,12
Petrol,SUV,51338,Manual,1st Owner,Honda,875000,5,88.7,110.0,17.5,Bangalore,1000,6
Petrol,SUV,97334,Manual,1st Owner,Hyundai,925000,5,121.3,151.0,15.29,Bangalore,2000,7
Petrol,Hatchback,20000,Manual,1st Owner,Hyundai,700000,5,81.86,117.0,18.6,Bangalore,1000,4
Petrol,SUV,53031,Manual,2nd Owner,Hyundai,930000,5,121.3,151.0,13.0,Bangalore,2000,8
Petrol,SUV,51580,Manual,2nd Owner,Hyundai,898000,5,121.3,151.0,13.0,Bangalore,2000,8
Diesel,Sedan,57000,Automatic,2nd Owner,Mercedes-Benz,2395000,5,136.0,300.0,17.9,Bangalore,2000,7
Petrol,Hatchback,23920,Manual,1st Owner,Maruti,449000,5,65.71,89.0,21.7,Bangalore,1000,4
Diesel,SUV,65000,Automatic,1st Owner,Hyundai,1485000,5,126.2,259.9,17.01,Bangalore,2000,6
Petrol,Hatchback,66434,Manual,2nd Owner,Honda,335000,5,86.8,109.0,19.4,Bangalore,1000,12
Petrol,SUV,54097,Manual,1st Owner,Honda,825000,5,88.7,110.0,17.5,Bangalore,1000,7
Petrol,Hatchback,27655,Automatic,1st Owner,Toyota,935000,5,81.8,113.0,19.56,Bangalore,1000,3
Diesel,Sedan,14955,Automatic,1st Owner,BMW,3825000,5,188.0,400.0,21.76,Bangalore,2000,6
Petrol,SUV,10000,Automatic,1st Owner,Hyundai,2350000,7,156.9,191.0,14.2,Bangalore,2000,2
Petrol,SUV,50000,Automatic,1st Owner,Volkswagen,2500000,5,147.94,250.0,18.4,Bangalore,1000,4
Petrol,SUV,10000,Manual,1st Owner,Kia,1540000,5,113.43,144.0,16.8,Bangalore,1000,2
