fuel type,Body type,Kms Driven,transmission,Ownership,oem,price,Seats,Max Power,Torque,Mileage,City,Engine_category,Car_Age
4,2,-0.1387107483504745,0,1,29,-0.4820768363874476,5,-0.5029557338313302,-0.6203363977721957,1.3273343125992074,1,1,5
1,8,0.2799909979532815,1,2,8,-0.3655952782374773,5,-0.0879618603497641,0.3069681764928336,1.5734554366402993,1,1,9
4,7,-1.1264811602368847,1,1,8,0.2086383680807974,7,0.4355473030219142,-0.2860754465836386,-1.0880869512459297,1,1,6
1,7,-1.0203189197070368,1,1,17,2.099931035936894,7,1.9819602842724795,2.140012102365566,-0.0864312138693921,1,2,2
1,8,-1.2624386561216814,0,1,1,2.099931035936894,5,2.1249649298641,2.166968630687224,0.1196236806766392,1,2,2
4,2,0.2926547211825944,1,1,20,-0.7743024998163205,5,-0.9737494592202148,-0.8791190696601109,1.115555670982454,1,1,10
4,7,-0.5227351964655511,1,1,9,2.099931035936894,6,1.5459363158509696,0.2099246745348654,-1.3456555694284678,1,2,3
4,2,-0.0592665967834061,1,1,31,-0.590386293641949,5,-0.7785901781775325,-0.6634668430868482,-0.7818664829622454,1,1,10
4,2,-0.0592665967834061,1,1,31,-0.590386293641949,5,-0.7785901781775325,-0.6634668430868482,-0.7818664829622454,1,1,10
1,2,1.528432909022512,1,1,9,-0.7845201803557915,5,-0.3299481527920556,-1.6080235954777384,0.7721308467390688,1,1,11
1,7,1.785376302768665,0,1,28,2.099931035936894,7,1.296379189230298,1.816533762505672,-0.8448277007401989,1,2,6
1,7,0.4240852318942956,1,1,27,0.08398266549925021,5,0.1873921827305724,0.7921856862826746,0.1482424160302539,1,1,8
1,2,0.8569596964850631,1,1,20,-0.6108196111847832,5,-0.7785901781775325,0.1991420632062023,1.0583182002752225,1,1,11
4,2,0.7340505696286005,1,1,20,-0.7743024998163205,5,-0.9737494592202148,-0.8791190696601109,0.3743304253238161,1,1,10
4,2,-0.8852194798354412,0,2,9,-0.17145934798752677,5,-0.558194783206917,-0.6224929200379283,0.4287060224956847,1,1,5
4,7,-1.0668906495269868,0,1,9,0.5866925480412273,5,0.464989435937836,0.0007420147588006,-0.3010717290215073,1,1,4
4,8,0.9451027607376876,1,1,8,0.25768323467025855,5,0.1186938725934212,-1.7039888363028404,-0.9163745391242372,1,1,5
1,2,0.7660057590857453,1,2,6,-0.428944897582198,5,-0.0879618603497641,0.4687073464227806,1.487599230579453,1,1,5
4,7,-0.7738497269496142,1,1,29,0.2004642236492205,5,-0.4244433793888718,-0.6095537864435325,0.2541317368386311,1,1,2
4,8,-0.3470112425896408,1,1,8,0.012458901722952654,5,0.4439593409978918,-0.2860754465836386,-0.5157122441736226,1,1,8
4,2,-0.5070238949824549,1,1,29,-0.5168169502216493,5,-0.4751960085106039,-0.6311190091008588,-0.0549506049804143,1,1,4
1,4,1.8443158744340655,1,3,17,-0.7640848192768493,7,-1.0870315706300475,0.091315949919571,-1.6032241876110065,1,3,15
4,7,-1.1836454435991104,0,1,20,0.5315170731280835,5,0.0418639257461584,-0.3615537258842805,-0.1264974433644527,1,1,4
4,2,0.5929151495262108,1,3,9,-0.8376521191610412,5,-0.554269165484794,-0.6203363977721957,-0.0864312138693921,1,1,11
1,7,-0.2564419509893442,0,1,0,2.099931035936894,7,2.1249649298641,2.166968630687224,-1.2741087310444297,1,3,8
1,7,0.069027571259353,0,1,32,2.099931035936894,7,2.1249649298641,2.166968630687224,-0.5729497148808531,1,2,5
1,8,-0.6706758883967772,0,1,1,2.099931035936894,5,2.1249649298641,2.166968630687224,0.3342641958287545,1,2,6
1,7,-0.1085012590581181,0,1,11,2.099931035936894,5,2.1095428602414747,2.166968630687224,-0.8076233447804992,1,2,6
4,8,1.5484344905716136,1,1,8,-0.4698156197400823,5,2.1249649298641,0.5441856257234226,-1.8321740704399287,1,2,14
1,7,2.2881379502277444,0,2,0,2.099931035936894,7,2.1249649298641,2.166968630687224,-2.0410908385213213,1,3,11
1,8,0.6607903389842573,0,1,0,1.4327164967094328,5,2.034675722255274,2.166968630687224,-0.5987065766991069,1,2,12
1,7,0.4246769946620205,1,1,20,0.15550642927554775,5,-0.372008342671944,0.3069681764928336,1.272958715427338,1,1,6
1,4,1.1933768299366712,1,1,30,2.099931035936894,7,1.2907711639129795,1.8488815964916612,-1.580329199328114,1,2,7
4,2,-0.6296963167318276,1,0,20,-1.1932274019346347,5,-1.5553016846261394,-1.1810321868626783,0.142518668959531,1,0,17
1,7,-1.5802448505283413,1,1,9,2.099931035936894,7,0.3424540827544279,0.8460987429259902,0.3428498164348384,1,1,2
1,7,-1.32383404327314,0,1,29,2.099931035936894,5,1.847928479188568,1.9243598757923035,-1.3170368340748526,1,2,3
4,7,-0.9073809954867388,0,1,31,1.8312060377488049,5,1.2826395272028674,0.8460987429259902,-0.3783423144762687,1,1,2
4,7,-0.8948060366725846,1,2,29,-0.06110839816123912,5,0.188794189059902,-0.0165101633670603,-0.6301871855880836,1,1,5
4,2,-1.3178868274575049,0,1,20,-0.2368525034401417,5,-1.0110428275803829,-0.889901680988774,1.9454989962372995,1,1,3
4,4,-0.0197368438993825,1,1,20,0.10237449047029815,7,0.0345734928336443,-0.3615537258842805,0.0394912216865158,1,1,6
4,2,-0.981351341452352,0,2,20,0.22907372915973953,5,-0.5234250262395427,-0.6095537864435325,0.629037169970992,1,1,4
4,8,-0.5227351964655511,1,1,20,-0.28385383392170865,5,-0.372008342671944,-0.6311190091008588,0.9180863970425076,1,1,4
4,4,-0.90098995759531,1,1,27,0.00019768507558735776,7,-0.8624301566714433,-0.8144234016881321,0.2283748750203773,1,1,3
4,2,-1.3494277829772423,1,1,29,-0.20619946182172844,5,-0.4751960085106039,-0.6311190091008588,-0.0549506049804143,1,1,3
1,8,2.7319600260214223,1,1,20,-1.0195268327636264,5,-0.7813941908361915,0.1991420632062023,0.0280437275450699,1,1,15
4,2,-0.3176598093104855,1,2,9,-0.9888737911452131,5,-1.3057445580054676,-1.0462495452543894,0.5431809639101468,1,1,12
4,2,0.069027571259353,1,1,31,-0.5290781668690145,5,-0.7813941908361915,-0.6634668430868482,-0.7818664829622454,1,1,10
4,7,-0.3515086396243501,1,1,13,1.718811551814623,5,1.0182211334913027,0.7598378522966851,-0.7732808623561604,1,1,4
4,8,0.6607903389842573,1,2,29,-1.2974497869733477,5,-1.0309513174568632,-0.7712929563734795,-1.3742743047820831,1,1,15
1,8,-0.4043826429205703,1,1,8,-0.5597312084874277,5,-0.0888030641473619,0.3069681764928336,1.8882615255300688,1,1,10
4,8,-1.56465190159879,0,1,8,0.45794977324389174,5,-0.3647179097594299,-0.6634668430868482,-0.2581436259910837,1,1,4
4,2,-0.5516132195305264,1,1,9,-0.24298311176382434,5,-0.5590359870045147,-0.6127885698421315,-0.1722874199302373,1,1,6
4,8,-1.5287319015978884,0,1,1,2.099931035936894,5,2.1249649298641,2.166968630687224,-1.1167056865995446,1,2,2
4,2,-0.5227351964655511,1,1,29,-1.223880443553048,4,-1.8020547985881517,-1.299640911477973,1.7737865841156066,1,0,10
4,7,1.678208065533685,1,1,9,0.1595935014913362,5,0.5477078093682833,-0.2213797786116598,-0.973612009831468,1,2,6
4,4,-0.8964629724222144,1,1,27,-0.06928254259281598,7,-0.8624301566714433,-0.8144234016881321,0.2283748750203773,1,1,2
1,4,0.0098512944868626,1,1,30,2.099931035936894,7,1.2826395272028674,1.8488815964916612,-1.580329199328114,1,2,5
4,2,-1.2162515721007523,1,2,9,-0.3676388143453715,5,-0.558194783206917,-0.6230320506043615,-0.0864312138693921,1,1,5
4,2,-1.0160286396410312,1,1,27,-0.5290781668690145,5,-0.9748710642836784,-0.8683364583314477,0.7263408701732843,1,1,3
4,2,-1.2188553282787422,1,1,20,-0.5392978909445936,5,-1.0110428275803829,-0.889901680988774,0.7148933760318383,1,1,4
4,2,-0.3341108142532379,1,2,8,-0.6067345825051027,5,-0.419676557869151,-0.6742494544155113,-0.2009061552838531,1,1,7
4,2,-1.2188553282787422,1,1,20,-0.5392978909445936,5,-1.0110428275803829,-0.889901680988774,0.7148933760318383,1,1,4
4,2,1.0099007838035643,0,1,20,-0.25933140062697807,5,-0.5234250262395427,-0.6095537864435325,0.629037169970992,1,1,7
4,2,-0.5547199740610822,1,3,9,-0.39829185596378475,5,-0.5590359870045147,-0.6127885698421315,-0.1722874199302373,1,1,8
4,2,0.3718621676425728,1,1,20,-0.7640848192768493,5,-0.9720670516250196,-0.8791190696601109,-0.0864312138693921,1,1,8
4,8,-1.588233647892627,0,1,8,0.4456885565965264,5,-0.3647179097594299,-0.6634668430868482,-0.2581436259910837,1,1,4
1,8,1.009131492205522,1,1,8,-0.5597312084874277,5,-0.0879618603497641,0.3069681764928336,1.5734554366402993,1,1,9
4,2,0.069027571259353,1,2,20,-0.8764793052110312,5,-1.5264203542419492,-1.1055539075620366,0.8150589497694926,1,0,5
4,8,-0.8509860037225555,1,1,8,-0.1101532647507003,5,-0.3647179097594299,-0.6634668430868482,-0.1722874199302373,1,1,6
1,2,2.7319600260214223,1,1,20,-0.8151732219742048,5,-1.5356735960155246,-0.5017276731569013,2.4091225089658685,1,0,8
4,2,0.3649089551218052,1,3,9,-1.0195268327636264,5,-0.6103494186579786,-1.726632320093033,-0.6301871855880836,1,1,15
1,7,0.3649089551218052,1,1,17,1.0240092751305896,7,1.0720581765375596,1.7087076492190407,-0.9163745391242372,1,2,7
4,2,-0.4213070580775025,1,1,20,-0.9990914716846843,5,-1.527261558039547,-1.1055539075620366,1.012528223709438,1,0,10
1,2,0.2761445399630696,1,1,2,-0.9480030689873288,5,-1.2384482541976465,-0.2321623899403229,1.7852340782570535,1,1,11
4,2,0.3805314921897427,0,1,20,-0.27159261727434336,5,-0.5234250262395427,-0.6095537864435325,0.629037169970992,1,1,7
4,2,-0.6584559872432579,1,1,9,-0.3165504116480161,5,-0.5590359870045147,-0.6127885698421315,-0.1722874199302373,1,1,8
4,2,-0.5227351964655511,1,2,20,-0.8764793052110312,5,-1.527261558039547,-1.1055539075620366,1.5734554366402993,1,0,6
4,2,0.2549890210169042,0,1,8,-0.20824299792962267,5,-0.3664003173546255,-0.6634668430868482,-0.0578124785157763,1,1,7
4,7,0.7533716239948186,0,1,13,1.3305396913147218,5,1.0182211334913027,0.7598378522966851,-0.7732808623561604,1,1,5
4,8,0.8695346552992173,1,1,8,-0.3042891950006508,5,0.4439593409978918,-0.2860754465836386,-0.5157122441736226,1,1,8
4,2,-0.6050493974560853,1,2,9,-0.49842512525060134,5,-0.558194783206917,-0.6230320506043615,-0.0864312138693921,1,1,5
4,7,0.069027571259353,1,1,9,0.308771637367614,5,0.464989435937836,0.0007420147588006,-0.2667292465971686,1,1,5
4,2,-0.7109157566020706,1,1,9,-0.03862950097440274,5,-0.558194783206917,-0.5879885637862063,-0.1722874199302373,1,1,5
4,2,-1.0077439608928829,1,1,6,-0.20619946182172844,5,-0.1917103287201553,-0.56642334112888,-0.2009061552838531,1,1,4
4,2,-1.0448770745676204,1,1,9,-0.6414746963393043,5,-0.5304350578861907,-0.6235711811707946,-0.2009061552838531,1,1,11
1,8,1.8443158744340655,0,1,28,0.308771637367614,5,0.191598201718561,0.8460987429259902,0.7206171231025613,1,1,7
4,8,-0.101370517707033,1,1,8,-0.018194139895460586,5,0.4355473030219142,-0.2860754465836386,-0.5157122441736226,1,1,6
4,2,0.843437917242549,1,1,20,-0.8764793052110312,5,-0.973469057954349,-0.8791190696601109,0.7406502378500921,1,1,12
4,2,0.9904909650221876,1,1,9,-0.9275677079083866,5,-0.64119355790323,-0.6451364038281209,0.3314023222933925,1,1,13
1,7,-0.641087750010532,1,1,17,0.08398266549925021,7,-0.0495468869261325,0.7382726296393589,-0.2037680288192151,1,1,8
4,8,1.5134613109990718,1,1,8,-0.4473367225532459,5,0.4355473030219142,-0.2860754465836386,-0.5157122441736226,1,1,9
1,2,1.8443158744340655,1,2,31,-0.8866969857505024,5,-0.7813941908361915,0.091315949919571,0.8207826968402155,1,1,13
1,8,1.459670075412878,0,2,21,0.20659483197290315,5,1.9132619741353287,2.166968630687224,-1.2483518692261757,1,2,16
4,8,0.9723534361914192,1,1,8,-0.3655952782374773,5,0.4551753916325288,-0.2752928352549755,-0.6301871855880836,1,1,10
4,2,0.6003417722611584,1,1,9,-0.353334061590112,5,-0.5590359870045147,-0.6127885698421315,-0.1722874199302373,1,1,8
4,7,0.7020362038946831,1,2,9,0.19024654310974945,5,0.5477078093682833,-0.2213797786116598,-1.7749365997326982,1,2,7
4,8,0.1974696799940435,1,1,20,-0.15102398690858462,5,-0.2991040135468042,-0.4478146165135855,0.4372916431017696,1,1,7
4,2,-0.7178097928460658,1,1,9,-0.4718591558479765,5,-0.558194783206917,-0.6230320506043615,-0.0864312138693921,1,1,7
4,2,-1.268030814276682,1,1,4,-0.7191270249031766,5,-1.3494871554805516,-1.0732060735760471,0.4315678960310466,1,0,3
4,8,-0.6114996116242868,1,1,28,0.05332962388083697,5,0.0401815181509628,-0.1998145559543335,-1.4028930401356985,1,2,7
1,7,-0.2467962178754283,1,2,12,0.8523522420674754,5,1.9132619741353287,1.9243598757923035,-0.6015684502344679,1,2,7
4,8,1.8443158744340655,1,3,8,-0.6108196111847832,5,2.1249649298641,-1.605867073212006,-2.511869035088292,1,2,15
4,2,-1.5601249164256945,0,1,29,-0.03454242875861431,5,-0.484729651550045,-0.6311190091008588,0.2541317368386311,1,1,2
4,7,0.7383112615562197,0,1,6,-0.3512905254822178,5,0.2308543789397904,-0.3399885032269543,-0.7732808623561604,1,1,10
4,8,0.069027571259353,1,2,28,-0.3042891950006508,5,1.6328607082694055,-1.5799888060232143,-1.734870370237637,1,2,15
1,2,0.8636762038987408,1,1,31,-0.48820948824723814,5,-0.3635963046959664,0.6304465163527275,0.268441104515439,1,1,9
1,8,0.3649089551218052,0,3,21,0.308771637367614,5,1.9132619741353287,2.166968630687224,-1.2483518692261757,1,2,14
1,7,1.8443158744340655,0,2,0,1.5348933021041435,7,2.1249649298641,2.166968630687224,-2.252869480138075,1,4,12
4,2,-1.27773572366737,0,1,20,-0.2532007923032954,5,-1.0110428275803829,-0.889901680988774,1.7136872398730152,1,1,2
1,7,-1.1440861025767006,1,1,9,1.0750976778279449,5,0.3424540827544279,0.8460987429259902,-0.0864312138693921,1,1,2
4,2,-0.6351109460565104,1,1,6,-0.7232140971189651,5,-0.419676557869151,-0.6419016204295219,-0.2982098554861453,1,1,8
4,4,-0.8186165803280032,1,1,4,-0.8764793052110312,7,-0.9748710642836784,-0.728162511058827,0.0681099570401316,1,1,7
1,2,0.3649089551218052,1,1,6,-0.6108196111847832,5,-0.0775870135127248,0.4687073464227806,1.4561186216904762,1,1,7
4,7,-1.114497964190455,1,1,9,0.6868258173280439,5,0.4666718435330316,0.0050550592902659,-0.0864312138693921,1,1,2
4,2,-0.9938671239897336,1,1,4,-0.712996416579494,5,-1.3494871554805516,-1.0732060735760471,0.4315678960310466,1,0,3
1,8,0.7195227936809541,1,1,20,-0.5392978909445936,5,-0.7813941908361915,0.1991420632062023,0.0280437275450699,1,1,12
4,4,-0.8186165803280032,0,2,20,0.48247220653862233,7,0.0418639257461584,-0.3615537258842805,-0.3468617055872919,1,1,4
4,8,1.0111434856157868,1,1,8,-0.13876277026121933,5,0.4355473030219142,-0.2860754465836386,-0.4012373027591605,1,1,7
4,7,0.2158143257935156,0,3,6,-0.2613749367348723,5,0.2420704295744275,-0.3399885032269543,-1.022263859932614,1,1,8
4,2,-1.0863892327235225,0,1,20,-0.6925630990366597,5,-0.973469057954349,-0.8791190696601109,1.3588149214881842,1,1,6
4,2,1.0853209485501036,1,2,9,-0.49842512525060134,5,-0.5590359870045147,-0.6127885698421315,-0.1722874199302373,1,1,8
1,7,-0.7594403035555128,1,1,9,1.105750719446358,5,0.327592815663534,0.8460987429259902,-0.0864312138693921,1,1,2
4,2,-0.1752520992574873,1,1,9,-0.08358729534807549,5,-0.558194783206917,-0.5879885637862063,-0.1722874199302373,1,1,5
1,7,0.6948758744052118,0,2,17,2.01308075135139,7,1.4329346057070027,2.032185989078935,-1.1739431573067758,1,2,4
4,8,-1.128818623169398,1,1,8,-0.20211238960594002,5,-0.3647179097594299,-0.6634668430868482,-0.1722874199302373,1,1,6
4,2,-0.8454530218443277,1,1,20,0.022676582262423733,5,-0.4477166844557433,-0.6203363977721957,-0.1722874199302373,1,1,3
1,8,-0.0964292985965301,0,1,8,0.07376498495977914,5,-0.64119355790323,-0.1243362766536916,1.3158868184577617,1,1,6
4,2,-1.232850517735436,1,1,20,-0.007976459355989505,5,-0.5598771908021126,-0.6311190091008588,0.5174241020918929,1,1,5
1,7,1.2525531067091615,0,1,6,2.099931035936894,7,1.576780455096221,2.166968630687224,-1.883687794076437,1,2,6
4,2,-0.0234057730592769,1,1,4,-0.9786561106057421,5,-1.3494871554805516,-1.0732060735760471,1.001080729567992,1,0,8
1,2,-0.226853812603099,1,1,31,-0.6108196111847832,5,-0.7813941908361915,0.091315949919571,0.8207826968402155,1,1,10
4,8,0.794084902414292,1,2,8,-0.6721256944216096,5,-0.3647179097594299,-0.6634668430868482,-0.1722874199302373,1,1,9
1,4,-0.7002640267830224,0,1,30,2.099931035936894,7,1.296379189230298,2.032185989078935,-2.061123953268852,1,2,3
4,2,-1.04629730521016,1,1,20,-0.4064660003953616,5,-0.973469057954349,-0.8791190696601109,0.7406502378500921,1,1,4
4,2,-0.712898161873949,1,1,27,-0.6700821583137154,5,-0.9748710642836784,-0.8683364583314477,1.0897988091642004,1,1,5
4,2,-0.7116554600617268,1,1,4,-0.911219419045233,5,-1.3494871554805516,-1.0732060735760471,1.001080729567992,1,0,5
4,2,-0.8186165803280032,0,2,8,0.06354730442030805,5,-0.3664003173546255,-0.6634668430868482,-0.2867623613446994,1,1,6
4,8,-0.6725991173918832,1,1,29,-0.21641714236119952,5,-0.5035165363630619,-0.6203363977721957,0.3142310810812236,1,1,4
4,2,0.2616759402921956,0,2,20,-0.5617747445953221,5,-0.9737494592202148,-0.8791190696601109,1.115555670982454,1,1,6
4,8,-0.9961454106454743,0,1,30,2.099931035936894,5,1.568368417120243,0.4471421237654543,-0.0120225019499917,1,2,3
4,8,0.3346994658294489,1,1,20,-0.21437360625330532,5,-0.5598771908021126,-0.6311190091008588,0.5746615727991236,1,1,7
4,4,-0.226853812603099,1,1,20,0.9218324697358787,7,0.0418639257461584,-0.3615537258842805,-0.0549506049804143,1,1,3
4,2,-0.3700308142541396,0,2,20,-0.4698156197400823,5,-0.9748710642836784,-0.8791190696601109,0.3743304253238161,1,1,5
1,7,-0.4364265967928738,1,1,6,0.12689692376502873,5,-0.0787086185761887,0.3608812331361493,1.0869369356288383,1,1,6
4,2,-1.114497964190455,1,1,20,-0.04884718151387382,5,-0.5598771908021126,-0.6311190091008588,0.5174241020918929,1,1,5
4,2,-0.7594403035555128,0,1,20,-0.04884718151387382,5,-0.5598771908021126,-0.6311190091008588,0.1024524394644693,1,1,6
1,2,-0.5227351964655511,1,1,9,0.0022412211834815735,5,-0.3647179097594299,0.5657508483807487,0.9552907530022072,1,1,5
4,8,-0.8212499246443791,1,1,8,0.41094844276232473,5,0.4439593409978918,-0.2860754465836386,-0.5157122441736226,1,1,4
4,8,-1.0257335490317196,0,1,9,0.35986004006496936,5,0.5477078093682833,-0.2213797786116598,-0.6301871855880836,1,2,6
1,8,1.2525531067091615,1,2,29,-0.457554403092717,5,-0.7785901781775325,0.1991420632062023,1.0726275679520303,1,1,6
1,4,-0.4635589196930607,1,1,30,2.099931035936894,7,1.2907711639129795,1.8488815964916612,-1.580329199328114,1,2,8
1,8,0.0098512944868626,0,1,21,2.099931035936894,5,1.9132619741353287,2.166968630687224,0.019458106938985,1,2,8
1,2,-0.115484059717272,1,1,20,-0.4064660003953616,5,-0.7785901781775325,0.1991420632062023,1.716549113408376,1,1,9
4,2,0.1120783126113398,1,1,9,-0.5086428057900724,5,-0.558194783206917,-0.6230320506043615,-0.0864312138693921,1,1,9
4,7,-0.1460190185318771,0,2,12,0.9402242947069267,5,1.6328607082694055,0.8460987429259902,-0.9163745391242372,1,1,6
4,2,0.1033202236490112,0,2,8,-0.18985117295857473,5,-0.3664003173546255,-0.6634668430868482,-0.0578124785157763,1,1,7
4,2,0.9566717228467094,1,2,9,-0.9275677079083866,5,-0.6103494186579786,-1.726632320093033,-0.6301871855880836,1,1,14
4,8,1.113370503740264,1,1,8,-0.6496488407708811,5,-0.4224805705278101,-0.6742494544155113,-0.3439998320519299,1,1,9
4,7,1.4450535350500728,1,1,9,0.298551913292035,5,0.5477078093682833,-0.2213797786116598,-0.973612009831468,1,2,6
1,8,0.3649089551218052,0,2,1,1.5348933021041435,5,2.1249649298641,2.166968630687224,-0.707457771042845,1,2,12
4,2,1.5055612780499443,1,2,9,-0.7293447054426477,5,-0.554269165484794,-0.6203363977721957,-0.0864312138693921,1,1,9
1,8,-0.1029978653182765,1,1,8,-0.5699488890268989,5,-0.0888030641473619,0.3069681764928336,1.8882615255300688,1,1,10
4,8,1.4551726783781689,0,1,8,-0.04680364540597961,5,-0.3647179097594299,-0.6634668430868482,-0.0578124785157763,1,1,6
4,8,-0.5681825770268237,0,2,31,0.5601265786386025,5,0.1921590042502932,0.0374028932762553,-0.8162089653865832,1,1,4
4,2,0.0643230572559401,1,1,20,-0.5086428057900724,5,-0.5598771908021126,-0.6311190091008588,0.4830816196675542,1,1,7
1,7,-1.617496316756624,0,1,30,2.099931035936894,7,2.1249649298641,2.166968630687224,-0.0864312138693921,1,3,1
4,7,-1.1248834007640274,0,1,9,1.718811551814623,5,0.3200219814851541,-0.2990145801780342,-0.0864312138693921,1,1,4
1,8,-1.6086198752407503,0,1,1,2.099931035936894,5,2.1249649298641,2.166968630687224,0.1196236806766392,1,2,3
4,8,0.069027571259353,1,3,6,-1.2443158046319902,5,-0.3664003173546255,-0.3399885032269543,-2.511869035088292,1,2,21
4,7,-0.5227351964655511,0,1,9,2.099931035936894,6,1.5459363158509696,0.2099246745348654,-1.431511775489314,1,2,3
4,7,-0.9073809954867388,0,1,13,1.3816280940120773,5,0.3270320131318022,-0.2968580579123017,-0.0864312138693921,1,1,4
4,2,-1.0863892327235225,0,1,20,-0.6925630990366597,5,-0.973469057954349,-0.8791190696601109,1.3588149214881842,1,1,6
1,7,-0.226853812603099,1,1,12,1.0240092751305896,5,1.9132619741353287,1.9243598757923035,-0.6015684502344679,1,2,6
4,2,-0.5523233348517963,1,1,29,-1.2749688462504034,4,-1.8020547985881517,-1.299640911477973,1.7737865841156066,1,0,10
4,7,-0.0514849163878236,1,1,9,0.3149002021551887,5,0.5477078093682833,-0.2213797786116598,-1.1195675601349069,1,2,7
4,2,-0.6610597434212475,1,2,9,-0.533165239084803,5,-0.5590359870045147,-0.6127885698421315,-0.1722874199302373,1,1,10
4,2,-1.114497964190455,1,2,20,-0.18167702852699785,5,-0.5598771908021126,-0.6311190091008588,0.5174241020918929,1,1,4
4,2,-0.4858091997595171,1,1,9,-0.29611505056907395,5,-0.5590359870045147,-0.6127885698421315,-0.1722874199302373,1,1,7
4,2,0.3671576536391598,1,1,29,-0.6782563027452924,5,-0.4981889123116094,-0.6203363977721957,1.3273343125992074,1,1,8
4,7,2.0927970606017534,1,1,17,-0.7027787360400229,5,0.1921590042502932,0.3069681764928336,-0.6817009092245913,1,1,8
4,2,-1.0857087055406387,0,3,20,-0.6230808278321485,5,-0.9748710642836784,-0.8791190696601109,0.3743304253238161,1,1,7
4,2,0.9566717228467094,1,2,20,-1.0808329160004528,5,-0.3804203806479216,-1.7255540589601668,-0.8877558037706216,1,1,17
4,8,1.217254457614371,1,1,9,-0.27363615338223757,5,-0.558194783206917,-0.6224929200379283,0.3714685517884541,1,1,4
4,8,1.319096829939827,1,2,8,-0.7211705610110708,5,-0.4224805705278101,-0.6742494544155113,-0.3439998320519299,1,1,9
4,2,-1.1489089691336585,0,1,9,-0.20211238960594002,5,-0.558194783206917,-0.6230320506043615,-0.0864312138693921,1,1,6
1,7,-0.226853812603099,1,1,12,1.3305396913147218,5,1.9132619741353287,1.9243598757923035,-0.6015684502344679,1,2,6
4,2,1.8443158744340655,1,1,9,-1.1012682770793951,5,-1.3057445580054676,-1.0462495452543894,0.5431809639101468,1,1,12
1,4,-1.1440861025767006,0,1,30,2.099931035936894,7,1.296379189230298,2.032185989078935,-2.061123953268852,1,2,3
4,2,-1.4103793480529074,1,1,20,-0.712996416579494,5,-1.5264203542419492,-1.1055539075620366,0.8150589497694926,1,0,4
4,2,2.1069401907503784,0,1,20,-0.8151732219742048,5,-0.973469057954349,-0.8791190696601109,0.6948602612843076,1,1,9
4,2,-0.5836275852644438,1,0,20,-0.6516903333426675,5,-0.9737494592202148,-0.8791190696601109,0.3743304253238161,1,1,8
4,2,-0.6026231701084132,1,1,9,-0.47798976417165917,5,-0.558194783206917,-0.6230320506043615,-0.0864312138693921,1,1,6
1,7,-0.8186165803280032,0,2,21,2.099931035936894,5,1.9132619741353287,2.166968630687224,-0.3726185674055458,1,2,7
4,2,0.069027571259353,1,1,20,-1.2851865267898746,5,-1.171151950389825,-1.0085104056040683,-0.5443309795272373,1,1,22
1,2,0.743163716251564,1,1,9,-0.5249910946532261,5,-0.3655591135570277,0.5193856196674972,0.9552907530022072,1,1,10
4,8,0.1658991363359199,1,1,20,-0.03658596486650853,5,-0.372008342671944,-0.6311190091008588,0.9180863970425076,1,1,3
4,2,0.8833227277872076,0,1,20,-0.8253909025136759,5,-0.973469057954349,-0.8791190696601109,1.3588149214881842,1,1,9
4,2,0.5835061215193849,1,2,9,-0.4616414753085054,5,-0.558194783206917,-0.6124650915022716,-0.575811588416214,1,1,7
4,2,1.6896290869507755,1,1,20,-0.9132629551531272,5,-0.9737494592202148,-0.8791190696601109,0.3743304253238161,1,1,10
1,4,-0.5227351964655511,1,1,30,2.099931035936894,7,1.2907711639129795,1.8488815964916612,-1.580329199328114,1,2,5
4,4,0.1427908002562624,1,2,4,-0.5086428057900724,7,-0.9748710642836784,-0.728162511058827,0.1797230249192307,1,1,5
4,8,-1.114497964190455,1,1,8,1.228362885920011,5,0.4930295625244283,-0.2860754465836386,-0.1722874199302373,1,1,3
4,2,0.0685837491835594,1,1,9,-0.5658618168111105,5,-0.9468309376970864,-0.7820755677021427,0.3142310810812236,1,1,5
4,8,1.3730655943563383,1,2,20,-0.3778564948848426,5,-0.2991040135468042,-0.4478146165135855,0.4372916431017696,1,1,7
1,8,1.2525531067091615,1,2,9,-0.6925630990366597,5,-0.7794313819751303,0.2017298899250815,1.7737865841156066,1,1,7
1,2,1.8443158744340655,1,1,29,-0.5699488890268989,5,-0.918790811110494,-0.3399885032269543,2.3118188087635763,1,1,7
4,2,-0.1138567121060285,0,1,20,-0.24298311176382434,5,-0.5234250262395427,-0.6095537864435325,0.629037169970992,1,1,7
1,2,1.2204203884216993,1,1,6,-0.7640848192768493,5,-0.0775870135127248,0.4687073464227806,1.896847146136153,1,1,8
1,8,1.5484344905716136,1,1,31,-0.4677720836321881,5,0.1921590042502932,0.8460987429259902,0.7034458818903925,1,1,7
1,7,1.5484344905716136,1,3,17,0.5131252481570355,7,1.0720581765375596,1.7087076492190407,-0.9163745391242372,1,2,9
4,8,-1.5839137796882357,1,1,8,1.7331163045698825,5,0.4439593409978918,-0.2860754465836386,-0.5157122441736226,1,1,2
4,2,-0.6706758883967772,0,1,9,0.10441802657819237,5,-0.558194783206917,-0.5879885637862063,-0.5157122441736226,1,1,5
4,2,-0.6415907483630982,1,1,8,-0.3553775976980062,5,-0.3664003173546255,-0.6634668430868482,-0.1436686845766226,1,1,7
1,7,-0.374794504534325,1,1,12,2.099931035936894,5,1.9309272538848816,1.9243598757923035,-0.830518333063391,1,2,4
